,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
74,bic-lighters-canada,Bic Lighters Canada,Humble and Fume,[2.49],False,[],,,Accessories,
75,bic-lighters-classic,Bic Lighters Classic,Humble and Fume,[2.19],False,[],,,Accessories,
76,big-bag-o-buds-lemon-margy-28g,Big Bag O Buds - Lemon Margy 28g,Big Bag O' Buds,[126.99],False,[],,,Flower,
77,big-bag-o-buds-black-cherry-punch-28g,Big Bag O' Buds - Black Cherry Punch 28g,Big Bag O Buds,[129.99],False,[],,,Flower,
78,big-bag-o-buds-dough-lato-28g,Big Bag O' Buds - Dough Lato 28g,Big Bag O' Buds,[126.99],False,[],,,Flower,
79,big-bag-o-buds-gmo-cookies-28g,Big Bag O' Buds - GMO Cookies 28g,Big Bag O' Buds,[126.99],False,[],,,Flower,
80,big-bag-o-buds-i-c-c-28g,Big Bag O' Buds - I.C.C. 28g,Big Bag O Buds,[126.99],False,[],,,Flower,
81,big-bag-o-buds-ultra-sour-28g,Big Bag O' Buds - Ultra Sour 28g,Big Bag O Buds,[126.99],False,[],,,Flower,
82,bogart-s-kitchen-salted-caramel-pretzel-bites-2x6g,Bogart's Kitchen - Salted Caramel Pretzel Bites 2x6g,Bogart's Kitchen,[7.95],False,[],,,Edible,
83,bold-growth-root-beer-float-pre-rolls-3x0-5g,Bold Growth - Root Beer Float Pre-Rolls 3x0.5g,Bold Growth,[22.49],False,[],,,Pre-Rolls,
84,boveda-62-rh-pack-1-gram,Boveda - 62% RH Pack (1 GRAM),Boveda,[0.95],False,[],,,Accessories,
85,boveda-62-rh-4-gram,Boveda 62%RH (4 GRAM),Boveda,[1.99],False,[],,,Accessories,
86,boveda-62-rh-8-gram,Boveda 62%RH (8 GRAM),Boveda,[2.49],False,[],,,Accessories,
87,broken-coast-amnesia-haze-3-5g,Broken Coast - Amnesia Haze 3.5g,Broken Coast Cannabis,[44.95],False,[35.96],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
88,broken-coast-amnesia-haze-live-resin-budder-1g,Broken Coast - Amnesia Haze Live Resin Budder 1g,Broken Coast Cannabis,[52.49],False,[41.99],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
89,broken-coast-amnesia-haze-pre-rolls-3x0-5g,Broken Coast - Amnesia Haze Pre-Rolls 3x0.5g,Broken Coast Cannabis,[20.95],False,[16.76],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
90,broken-coast-frost-monster-gabriola-pre-roll-1x0-5g,Broken Coast - Frost Monster (Gabriola) Pre-Roll 1x0.5g,Broken Coast Cannabis,[5.75],False,[4.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
91,broken-coast-headstash-quadra-pre-roll-1x0-5g,Broken Coast - Headstash (Quadra) Pre-Roll 1x0.5g,Broken Coast Cannabis,[5.75],False,[4.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
92,broken-coast-kush-mints-pre-rolls-3x0-5g,Broken Coast - Kush Mints Pre-Rolls 3x0.5g,Broken Coast Cannabis,[20.95],False,[16.76],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
93,broken-coast-muskmelon-saturna-pre-roll-1x0-5g,Broken Coast - Muskmelon (Saturna) Pre-Roll 1x0.5g,Broken Coast Cannabis,[5.75],False,[4.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
94,broken-coast-muskmelon-og-wax-1g,Broken Coast - Muskmelon OG Wax 1g,Broken Coast Cannabis,[61.75],False,[49.4],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
95,broken-coast-platinum-garlic-pre-roll-3x0-5g,Broken Coast - Platinum Garlic Pre-Roll 3x0.5g,Broken Coast Cannabis,[20.95],False,[16.76],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
96,broken-coast-ruxton-pre-roll-1x0-5g,Broken Coast - Ruxton Pre-Roll 1x0.5g,Broken Coast Cannabis,[5.75],False,[4.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
97,broken-coast-sour-og-3-5g,Broken Coast - Sour OG 3.5g,Broken Coast Cannabis,[44.95],False,[35.96],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
98,broken-coast-stargazer-sonora-pre-roll-1x0-5g,Broken Coast - Stargazer (Sonora) Pre-Roll 1x0.5g,Broken Coast Cannabis,[5.75],False,[4.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
99,broken-coast-sunset-sherbet-3-5g,Broken Coast - Sunset Sherbet 3.5g,Broken Coast Cannabis,[44.95],False,[35.96],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
100,broken-coast-sunset-sherbet-pre-roll-3x0-5g,Broken Coast - Sunset Sherbet Pre-Roll 3x0.5g,Broken Coast Cannabis,[20.95],False,[16.76],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
101,broken-coast-up-in-the-sky-denman-pre-roll-1x0-5g,Broken Coast - Up In The Sky (Denman) Pre-Roll 1x0.5g,Broken Coast Cannabis,[5.75],False,[4.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
102,broken-coast-up-in-the-sky-full-spectrum-liquid-wax-510-0-5g,Broken Coast - Up In The Sky (Full Spectrum Liquid Wax) 510 0.5g,Broken Coast Cannabis,[40.75],False,[32.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
103,bullrider-purple-sunset-pre-rolls-1x1g,Bullrider - Purple Sunset Pre-Rolls 1x1g,Bullrider,[12.95],False,[],,,Pre-Rolls,
104,bullrider-tiger-cake-pre-roll-1g,Bullrider - Tiger Cake Pre-Roll 1g,Bullrider,[13.25],False,[],,,Pre-Rolls,
105,bullrider-wedding-cake-pre-roll-1x1g,Bullrider - Wedding Cake Pre-Roll 1x1g,Bullrider,[13.25],False,[],,,Pre-Rolls,
106,cali-garlic-cookies-pre-roll-7x0-5g,CALI - Garlic Cookies Pre-Roll 7x0.5g,Cali,[27.99],False,[],,,Pre-Rolls,
107,cali-crusher-2-5-og-slick-series-4-piece-non-stick-pollinator-black,"Cali Crusher - 2.5"" OG Slick Series 4 piece Non-Stick Pollinator - Black",Humble and Fume,[35.99],False,[],,,Accessories,
108,cali-crusher-2-5-og-slick-series-4-piece-non-stick-pollinator-blue,"Cali Crusher - 2.5"" OG Slick Series 4 piece Non-Stick Pollinator - Blue",Humble and Fume,[35.99],False,[],,,Accessories,
109,cali-crusher-2-5-og-slick-series-4-piece-non-stick-pollinator-orange,"Cali Crusher - 2.5"" OG Slick Series 4 piece Non-Stick Pollinator - Orange",Humble and Fume,[35.99],False,[],,,Accessories,
110,cali-crusher-2-5-og-slick-series-4-piece-non-stick-pollinator-teal,"Cali Crusher - 2.5"" OG Slick Series 4 piece Non-Stick Pollinator - Teal",Humble and Fume,[35.99],False,[],,,Accessories,
111,calyptra-light-the-snack-pack-sour-og-cheese-1g,Calyptra Light - The Snack Pack: Sour OG Cheese 1g,Calyptra Light ,[10.75],False,[],,,Flower,
112,canaca-indica-30-infused-pre-roll-3x0-5g,Canaca - Indica 30 Infused Pre-Roll 3x0.5g,Canaca,[23.75],False,[19],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
